"No.","Time","Source","Destination","Protocol","Length","Info"
"12476","07:21:05.470154","Galaxy-Note10-5G-lan.local","ec2-52-72-198-199.compute-1.amazonaws.com","TCP","66","51174  >  https(443) [FIN, ACK] Seq=32 Ack=79 Win=433 Len=0 TSval=3863508177 TSecr=42750714"
"12735","07:21:05.539818","mobile.launchdarkly.com","Galaxy-Note10-5G-lan.local","TLSv1.2","97","Encrypted Alert"
"12736","07:21:05.539822","mobile.launchdarkly.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  38324 [FIN, ACK] Seq=32 Ack=1 Win=114 Len=0 TSval=1851085386 TSecr=3283766732"
"12750","07:21:05.543651","Galaxy-Note10-5G-lan.local","mobile.launchdarkly.com","TCP","66","38324  >  https(443) [ACK] Seq=1 Ack=32 Win=411 Len=0 TSval=3283826688 TSecr=1851085386"
"12921","07:21:05.590287","Galaxy-Note10-5G-lan.local","mobile.launchdarkly.com","TCP","66","38324  >  https(443) [ACK] Seq=1 Ack=33 Win=411 Len=0 TSval=3283826736 TSecr=1851085386"
"13175","07:21:05.657836","ec2-52-72-198-199.compute-1.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","60","https(443)  >  51174 [RST] Seq=79 Win=0 Len=0"
"13190","07:21:05.661302","ec2-52-72-198-199.compute-1.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","60","https(443)  >  51174 [RST] Seq=79 Win=0 Len=0"
"13863","07:21:05.843800","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","97","Encrypted Alert"
"13864","07:21:05.843946","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","47744  >  https(443) [FIN, ACK] Seq=32 Ack=1 Win=411 Len=0 TSval=2601105668 TSecr=1274049862"
"13880","07:21:05.847889","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47744 [ACK] Seq=1 Ack=32 Win=125 Len=0 TSval=1274109869 TSecr=2601105667"
"13881","07:21:05.848148","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","97","Encrypted Alert"
"13882","07:21:05.848151","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47744 [FIN, ACK] Seq=32 Ack=33 Win=125 Len=0 TSval=1274109870 TSecr=2601105668"
"13895","07:21:05.851373","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","47744  >  https(443) [RST] Seq=33 Win=0 Len=0"
"13896","07:21:05.851536","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","47744  >  https(443) [RST] Seq=33 Win=0 Len=0"
"14693","07:21:06.068816","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"14749","07:21:06.081807","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"14765","07:21:06.086010","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=5917 Ack=3576 Win=27 Len=0 TSval=748468437 TSecr=87521"
"14798","07:21:06.095971","Galaxy-Note10-5G-lan.local","mobile.launchdarkly.com","TCP","66","38324  >  https(443) [FIN, ACK] Seq=1 Ack=33 Win=411 Len=0 TSval=3283827224 TSecr=1851085386"
"15383","07:21:06.254033","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","97","Encrypted Alert"
"15386","07:21:06.254242","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33162  >  https(443) [FIN, ACK] Seq=32 Ack=1 Win=388 Len=0 TSval=1328699582 TSecr=3009946265"
"15413","07:21:06.258577","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33162 [ACK] Seq=1 Ack=32 Win=114 Len=0 TSval=3010006279 TSecr=1328699581"
"15414","07:21:06.258721","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","97","Encrypted Alert"
"15415","07:21:06.258726","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33162 [FIN, ACK] Seq=32 Ack=32 Win=114 Len=0 TSval=3010006279 TSecr=1328699581"
"15416","07:21:06.258898","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33162 [ACK] Seq=33 Ack=33 Win=114 Len=0 TSval=3010006280 TSecr=1328699582"
"15431","07:21:06.264553","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","33162  >  https(443) [RST] Seq=32 Win=0 Len=0"
"15432","07:21:06.264763","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","33162  >  https(443) [RST] Seq=32 Win=0 Len=0"
"15433","07:21:06.264818","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","54","33162  >  https(443) [RST] Seq=33 Win=0 Len=0"
"15575","07:21:06.302487","mobile.launchdarkly.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  38324 [ACK] Seq=33 Ack=2 Win=114 Len=0 TSval=1851085576 TSecr=3283827224"
"16602","07:21:06.579026","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","97","Encrypted Alert"
"16617","07:21:06.583806","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  53802 [ACK] Seq=1 Ack=32 Win=115 Len=0 TSval=3825978087 TSecr=469386693"
"16618","07:21:06.584239","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","97","Encrypted Alert"
"16619","07:21:06.584243","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  53802 [FIN, ACK] Seq=32 Ack=32 Win=115 Len=0 TSval=3825978087 TSecr=469386693"
"16641","07:21:06.590463","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","53802  >  https(443) [ACK] Seq=32 Ack=32 Win=388 Len=0 TSval=469386702 TSecr=3825978087"
"16648","07:21:06.590659","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","53802  >  https(443) [RST, ACK] Seq=32 Ack=33 Win=388 Len=0 TSval=469386703 TSecr=3825978087"
"18273","07:21:07.167331","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","166","Application Data"
"19125","07:21:07.301779","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"19139","07:21:07.305998","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6017 Ack=3623 Win=27 Len=0 TSval=748469657 TSecr=87643"
"19430","07:21:07.388549","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","130","Application Data"
"19453","07:21:07.393542","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6017 Ack=3687 Win=27 Len=0 TSval=748469744 TSecr=87652"
"19454","07:21:07.394462","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"19595","07:21:07.437407","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","461","Application Data"
"19624","07:21:07.443642","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"19792","07:21:07.493255","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","136","Application Data"
"19821","07:21:07.500563","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4082 Ack=6111 Win=5215 Len=0 TSval=87663 TSecr=748469794"
"19852","07:21:07.511478","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3099 Ack=13594 Win=795 Len=0 TSval=1182903456 TSecr=1936061166"
"22779","07:21:08.355982","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","146","Application Data"
"22795","07:21:08.362662","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4082 Ack=6191 Win=5215 Len=0 TSval=87749 TSecr=748470707"
"22812","07:21:08.366048","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"22969","07:21:08.412944","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6191 Ack=4129 Win=27 Len=0 TSval=748470764 TSecr=87750"
"25237","07:21:09.069002","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"25312","07:21:09.091749","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"25327","07:21:09.096100","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6272 Ack=4176 Win=27 Len=0 TSval=748471447 TSecr=87822"
"25574","07:21:09.167765","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","165","Application Data"
"25602","07:21:09.174917","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"25618","07:21:09.179295","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=6371 Ack=4223 Win=27 Len=0 TSval=748471530 TSecr=87830"
"26060","07:21:09.304879","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","132","Application Data"
"26228","07:21:09.357640","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP ACKed unseen segment] 33900  >  https(443) [ACK] Seq=4289 Ack=6418 Win=5215 Len=0 TSval=87849 TSecr=748471661"
"26271","07:21:09.368112","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","231","Application Data"
"26428","07:21:09.414271","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  40292 [ACK] Seq=13594 Ack=3264 Win=204 Len=0 TSval=1936061647 TSecr=1182905311"
"27441","07:21:09.707757","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","447","[TCP Previous segment not captured] , Application Data"
"27638","07:21:09.762638","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP ACKed unseen segment] 33900  >  https(443) [ACK] Seq=4289 Ack=6799 Win=5215 Len=0 TSval=87889 TSecr=748472059"
"27653","07:21:09.768024","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"27765","07:21:09.800470","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"27782","07:21:09.806401","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","719","[TCP Previous segment not captured] , Application Data"
"27854","07:21:09.825827","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","[TCP ACKed unseen segment] , Application Data"
"28011","07:21:09.873007","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=7787 Ack=4430 Win=27 Len=0 TSval=748472224 TSecr=87896"
"29022","07:21:10.163223","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","236","Application Data"
"29294","07:21:10.243489","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","138","Application Data"
"29409","07:21:10.276037","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3264 Ack=13764 Win=806 Len=0 TSval=1182906218 TSecr=1936061834"
"29410","07:21:10.276143","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3264 Ack=13836 Win=806 Len=0 TSval=1182906218 TSecr=1936061854"
"29425","07:21:10.280414","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","180","Application Data"
"29440","07:21:10.284279","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  40292 [ACK] Seq=13836 Ack=3378 Win=204 Len=0 TSval=1936061864 TSecr=1182906226"
"29467","07:21:10.294182","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","236","Application Data"
"29496","07:21:10.302927","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TLSv1.2","180","Application Data"
"29523","07:21:10.311020","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","429","Application Data"
"29568","07:21:10.321470","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","429","Application Data"
"29611","07:21:10.333082","Galaxy-Note10-5G-lan.local","ec2-52-79-232-168.ap-northeast-2.compute.amazonaws.com","TCP","66","40292  >  https(443) [ACK] Seq=3492 Ack=14732 Win=840 Len=0 TSval=1182906274 TSecr=1936061871"
"30452","07:21:10.582192","Galaxy-Note10-5G-lan.local","192.168.1.254","TCP","74","34474  >  fcp-addr-srvr1(5500) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1907615965 TSecr=0 WS=256"
"30453","07:21:10.582261","Galaxy-Note10-5G-lan.local","192.168.0.1","TCP","74","50680  >  dls-monitor(2048) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=798216550 TSecr=0 WS=256"
"31063","07:21:10.763141","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","791","Application Data"
"31079","07:21:10.767512","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47730 [ACK] Seq=3123 Ack=4235 Win=218 Len=0 TSval=1274114789 TSecr=2601110586"
"31305","07:21:10.833156","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","[TCP Keep-Alive] https(443)  >  33900 [ACK] Seq=7786 Ack=4430 Win=27 Len=0 TSval=748473184 TSecr=87896"
"31319","07:21:10.835995","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","[TCP Keep-Alive ACK] 33900  >  https(443) [ACK] Seq=4430 Ack=7787 Win=5215 Len=0 TSval=87997 TSecr=748472224"
"31421","07:21:10.862926","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","127","Application Data"
"31450","07:21:10.871568","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"31463","07:21:10.877711","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"31493","07:21:10.887163","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"31522","07:21:10.893035","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","275","Application Data"
"31552","07:21:10.903775","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"31691","07:21:10.943266","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","151","Application Data"
"31721","07:21:10.952307","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","511","Application Data"
"31738","07:21:10.957739","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"31752","07:21:10.958560","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","47730  >  https(443) [ACK] Seq=4235 Ack=3568 Win=546 Len=0 TSval=2601110780 TSecr=1274114974"
"31924","07:21:11.009108","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8189 Ack=4618 Win=27 Len=0 TSval=748473360 TSecr=88009"
"31940","07:21:11.015982","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"31957","07:21:11.020229","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8189 Ack=4665 Win=27 Len=0 TSval=748473371 TSecr=88014"
"32469","07:21:11.167884","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","166","Application Data"
"32498","07:21:11.174664","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"32513","07:21:11.178991","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8289 Ack=4712 Win=27 Len=0 TSval=748473530 TSecr=88031"
"32861","07:21:11.277895","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","1147","Application Data"
"32872","07:21:11.282282","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  47730 [ACK] Seq=3568 Ack=5316 Win=227 Len=0 TSval=1274115303 TSecr=2601111100"
"33142","07:21:11.356358","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","142","Application Data"
"33231","07:21:11.381857","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"33248","07:21:11.386169","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8365 Ack=4759 Win=27 Len=0 TSval=748473737 TSecr=88050"
"33421","07:21:11.435009","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","130","Application Data"
"33438","07:21:11.439241","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8365 Ack=4823 Win=27 Len=0 TSval=748473790 TSecr=88057"
"33449","07:21:11.440693","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"33652","07:21:11.495722","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4823 Ack=8412 Win=5215 Len=0 TSval=88063 TSecr=748473791"
"34091","07:21:11.621542","Galaxy-Note10-5G-lan.local","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","TLSv1.2","123","Application Data"
"34106","07:21:11.622914","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","627","Application Data"
"34109","07:21:11.626163","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  34038 [ACK] Seq=455 Ack=172 Win=122 Len=0 TSval=419361999 TSecr=1468112276"
"34122","07:21:11.633019","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","[TCP ACKed unseen segment] 47730  >  https(443) [ACK] Seq=5316 Ack=4600 Win=558 Len=0 TSval=2601111456 TSecr=1274115651"
"34224","07:21:11.658416","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","676","Application Data"
"34240","07:21:11.662851","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  53754 [ACK] Seq=1 Ack=611 Win=156 Len=0 TSval=3825983166 TSecr=469391773"
"34323","07:21:11.690008","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","255","Application Data"
"34324","07:21:11.690098","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","Galaxy-Note10-5G-lan.local","TLSv1.2","104","Application Data"
"34340","07:21:11.695757","Galaxy-Note10-5G-lan.local","ec2-54-180-164-51.ap-northeast-2.compute.amazonaws.com","TCP","66","34038  >  https(443) [ACK] Seq=172 Ack=682 Win=478 Len=0 TSval=1468112353 TSecr=419362015"
"34341","07:21:11.695922","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","643","Application Data"
"34354","07:21:11.698971","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","378","Application Data"
"34371","07:21:11.700717","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33144 [ACK] Seq=1 Ack=578 Win=123 Len=0 TSval=3010011722 TSecr=1328705025"
"34401","07:21:11.708665","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","338","Application Data"
"34421","07:21:11.716048","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33158  >  https(443) [ACK] Seq=695 Ack=498 Win=433 Len=0 TSval=1328705043 TSecr=3010011729"
"34449","07:21:11.720573","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1389","Application Data"
"34450","07:21:11.720577","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","100","Application Data"
"34465","07:21:11.726290","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33146  >  https(443) [ACK] Seq=1770 Ack=2814 Win=478 Len=0 TSval=1328705056 TSecr=3010011741"
"34466","07:21:11.726443","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33146  >  https(443) [ACK] Seq=1770 Ack=2848 Win=478 Len=0 TSval=1328705056 TSecr=3010011741"
"34490","07:21:11.732077","Galaxy-Note10-5G-lan.local","api.smartthings.com","TLSv1.2","712","Application Data"
"34512","07:21:11.737015","api.smartthings.com","Galaxy-Note10-5G-lan.local","TCP","66","https(443)  >  33146 [ACK] Seq=2848 Ack=2416 Win=159 Len=0 TSval=3010011758 TSecr=1328705059"
"34814","07:21:11.824554","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","752","Application Data"
"34982","07:21:11.871245","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33146  >  https(443) [ACK] Seq=2416 Ack=3534 Win=490 Len=0 TSval=1328705200 TSecr=3010011845"
"35059","07:21:11.891443","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","1144","Application Data"
"35060","07:21:11.891451","api.smartthings.com","Galaxy-Note10-5G-lan.local","TLSv1.2","100","Application Data"
"35094","07:21:11.898671","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33144  >  https(443) [ACK] Seq=578 Ack=1079 Win=411 Len=0 TSval=1328705226 TSecr=3010011912"
"35095","07:21:11.898820","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","33144  >  https(443) [ACK] Seq=578 Ack=1113 Win=411 Len=0 TSval=1328705226 TSecr=3010011912"
"39182","07:21:13.040920","Galaxy-Note10-5G-lan.local","api.smartthings.com","TCP","66","[TCP ACKed unseen segment] 53754  >  https(443) [ACK] Seq=611 Ack=1074 Win=441 Len=0 TSval=469393154 TSecr=3825984462"
"39626","07:21:13.168319","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","167","Application Data"
"39639","07:21:13.172193","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4823 Ack=8513 Win=5215 Len=0 TSval=88230 TSecr=748475519"
"39657","07:21:13.176089","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"39816","07:21:13.225015","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8513 Ack=4870 Win=27 Len=0 TSval=748475576 TSecr=88231"
"39956","07:21:13.266676","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","132","Application Data"
"39970","07:21:13.270818","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8513 Ack=4936 Win=27 Len=0 TSval=748475622 TSecr=88239"
"39984","07:21:13.272211","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"40153","07:21:13.323564","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4936 Ack=8560 Win=5215 Len=0 TSval=88246 TSecr=748475623"
"41692","07:21:13.698281","Galaxy-Note10-5G-lan.local","192.168.0.1","TCP","74","43708  >  47154 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=798219666 TSecr=0 WS=256"
"41695","07:21:13.698331","Galaxy-Note10-5G-lan.local","192.168.1.254","TCP","74","34526  >  fcp-addr-srvr1(5500) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1907619085 TSecr=0 WS=256"
"42490","07:21:13.943410","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","162","Application Data"
"42503","07:21:13.947252","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TCP","66","33900  >  https(443) [ACK] Seq=4936 Ack=8656 Win=5215 Len=0 TSval=88308 TSecr=748476294"
"42521","07:21:13.953799","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"42678","07:21:14.000935","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8656 Ack=4983 Win=27 Len=0 TSval=748476352 TSecr=88309"
"43962","07:21:14.356719","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","147","Application Data"
"43994","07:21:14.365850","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"44015","07:21:14.370280","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8737 Ack=5030 Win=27 Len=0 TSval=748476721 TSecr=88350"
"44165","07:21:14.675887","166.104.142.150","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","TLSv1.2","145","Application Data"
"44232","07:21:14.680078","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  33900 [ACK] Seq=8737 Ack=5109 Win=27 Len=0 TSval=748477031 TSecr=88381"
"44235","07:21:14.681754","ec2-52-78-59-78.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
