"No.","Time","Source","Destination","Protocol","Length","Info"
"202","06:06:23.483404","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"203","06:06:23.594703","166.104.142.12","255.255.255.255","GVCP","60","> DISCOVERY_CMD "
"204","06:06:23.608825","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"205","06:06:23.621365","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"206","06:06:23.664166","fe80::22c2:734:a0b6:6736","fe80::ba27:ebff:fecf:389c","DNS","105","Standard query 0xc457 A colab.research.google.com"
"207","06:06:23.664481","fe80::ba27:ebff:fecf:389c","fe80::22c2:734:a0b6:6736","DNS","152","Standard query response 0xc457 A colab.research.google.com CNAME www3.l.google.com A 172.217.163.238"
"208","06:06:23.664970","fe80::22c2:734:a0b6:6736","fe80::ba27:ebff:fecf:389c","DNS","105","Standard query 0x8c86 AAAA colab.research.google.com"
"209","06:06:23.665161","fe80::ba27:ebff:fecf:389c","fe80::22c2:734:a0b6:6736","DNS","164","Standard query response 0x8c86 AAAA colab.research.google.com CNAME www3.l.google.com AAAA 2404:6800:4005:810::200e"
"210","06:06:23.680829","HewlettP_45:53:f7","Broadcast","ARP","60","Who has 166.104.142.15? Tell 166.104.142.41"
"211","06:06:23.705957","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"212","06:06:23.747821","166.104.142.168","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"213","06:06:23.818779","166.104.142.12","166.104.142.255","UDP","60","36768  >  gvcp(3956) Len=8"
"214","06:06:23.823949","fe80::dc34:6dc1:b13d:cc7c","ff02::c","SSDP","208","M-SEARCH * HTTP/1.1 "
"215","06:06:23.942355","166.104.142.119","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","TLSv1.2","201","Application Data"
"216","06:06:23.946705","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","166.104.142.119","TCP","66","https(443)  >  35156 [ACK] Seq=186 Ack=259 Win=321 Len=0 TSval=3599061602 TSecr=1896011732"
"217","06:06:23.983744","ASRockIn_64:8d:98","Broadcast","ARP","60","Who has 169.254.255.255? Tell 166.104.142.175"
"218","06:06:24.133960","166.104.142.175","166.104.142.255","UDP","305","54915  >  54915 Len=263"
"219","06:06:24.196020","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"220","06:06:24.274627","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0xa495b7 CID: 0001000126d0c827286d97b0c7bd "
"221","06:06:24.285031","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","329","Application Data"
"222","06:06:24.348942","fe80::ba27:ebff:fecf:389c","fe80::22c2:734:a0b6:6736","ICMPv6","86","Neighbor Solicitation for fe80::22c2:734:a0b6:6736 from b8:27:eb:cf:38:9c"
"223","06:06:24.349338","fe80::22c2:734:a0b6:6736","fe80::ba27:ebff:fecf:389c","ICMPv6","78","Neighbor Advertisement fe80::22c2:734:a0b6:6736 (sol)"
"224","06:06:24.382716","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TCP","66","37390  >  https(443) [ACK] Seq=446 Ack=569 Win=3633 Len=0 TSval=120032 TSecr=66045222"
"225","06:06:24.382767","::","ff02::2","ICMPv6","62","Router Solicitation"
"226","06:06:24.383667","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"227","06:06:24.397960","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"228","06:06:24.399601","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"229","06:06:24.441747","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"230","06:06:24.443077","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  37390 [ACK] Seq=569 Ack=493 Win=42 Len=0 TSval=66045380 TSecr=120034"
"231","06:06:24.492971","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","166.104.142.119","TLSv1.2","188","Application Data"
"232","06:06:24.533679","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"233","06:06:24.747962","166.104.142.168","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"234","06:06:24.762022","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"235","06:06:24.769370","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","166.104.142.119","TCP","188","[TCP Retransmission] https(443)  >  35156 [PSH, ACK] Seq=186 Ack=259 Win=321 Len=122 TSval=3599061808 TSecr=1896011732"
"236","06:06:25.057282","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","166.104.142.119","TCP","188","[TCP Retransmission] https(443)  >  35156 [PSH, ACK] Seq=186 Ack=259 Win=321 Len=122 TSval=3599061880 TSecr=1896011732"
"237","06:06:25.066656","166.104.142.12","255.255.255.255","GVCP","60","> DISCOVERY_CMD "
"238","06:06:25.129733","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TLSv1.2","468","Application Data"
"239","06:06:25.132987","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  37390 [ACK] Seq=569 Ack=895 Win=42 Len=0 TSval=66046070 TSecr=120102"
"240","06:06:25.133460","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"241","06:06:25.134441","Cisco_10:f4:ba","Broadcast","ARP","60","Who has 166.104.142.189? Tell 166.104.142.1"
"242","06:06:25.136257","ASRockIn_64:8d:98","Broadcast","ARP","60","Who has 169.254.255.255? Tell 166.104.142.175"
"243","06:06:25.136363","166.104.142.175","166.104.142.255","UDP","305","54915  >  54915 Len=263"
"244","06:06:25.185208","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TCP","66","37390  >  https(443) [ACK] Seq=895 Ack=616 Win=3633 Len=0 TSval=120113 TSecr=66046070"
"245","06:06:25.275909","Netgear_99:86:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:12:a9:c4:e5:20  Cost = 20008  Port = 0x800f"
"246","06:06:25.290707","166.104.142.12","166.104.142.255","UDP","60","41157  >  gvcp(3956) Len=8"
"247","06:06:25.401899","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0xef7627 CID: 0001000126d0c827286d97b0c7bd "
"248","06:06:25.466746","166.104.142.203","dns.google","DNS","78","Standard query 0x79b4 A gate.hockeyapp.net"
"249","06:06:25.467102","166.104.142.119","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","TCP","66","35156  >  https(443) [ACK] Seq=259 Ack=308 Win=1372 Len=0 TSval=1896013256 TSecr=3599061738"
"250","06:06:25.467127","166.104.142.119","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","TCP","78","[TCP Dup ACK 249#1] 35156  >  https(443) [ACK] Seq=259 Ack=308 Win=1372 Len=0 TSval=1896013256 TSecr=3599061808 SLE=186 SRE=308"
"251","06:06:25.486294","166.104.142.119","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","TCP","78","[TCP Dup ACK 249#2] 35156  >  https(443) [ACK] Seq=259 Ack=308 Win=1372 Len=0 TSval=1896013273 TSecr=3599061880 SLE=186 SRE=308"
"252","06:06:25.530185","dns.google","166.104.142.203","DNS","296","Standard query response 0x79b4 A gate.hockeyapp.net CNAME dc.applicationinsights.microsoft.com CNAME global.in.ai.monitor.azure.com CNAME global.in.ai.privatelink.monitor.azure.com CNAME dc.trafficmanager.net CNAME ejp-breeziest-in.cloudapp.net A 13.78.108.165"
"253","06:06:25.533032","::","ff02::2","ICMPv6","62","Router Solicitation"
"254","06:06:25.533950","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"255","06:06:25.534121","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"256","06:06:25.549283","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"257","06:06:25.557707","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","74","38568  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4116569683 TSecr=0 WS=256"
"258","06:06:25.586252","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"259","06:06:25.589473","ejp-breeziest-in.cloudapp.net","166.104.142.119","TCP","74","https(443)  >  38568 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1 TSval=479339513 TSecr=4116569683"
"260","06:06:25.593629","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","66","38568  >  https(443) [ACK] Seq=1 Ack=1 Win=87808 Len=0 TSval=4116569739 TSecr=479339513"
"261","06:06:25.601632","fdac:ca95:d774:0:c018:799a:a25d:b1c","ff02::1:ff00:1","ICMPv6","86","Neighbor Solicitation for fdac:ca95:d774::1 from 2c:f0:5d:3b:bb:7f"
"262","06:06:25.611688","166.104.142.119","ejp-breeziest-in.cloudapp.net","TLSv1.2","583","Client Hello"
"263","06:06:25.647501","ejp-breeziest-in.cloudapp.net","166.104.142.119","TCP","1514","https(443)  >  38568 [ACK] Seq=1 Ack=518 Win=263424 Len=1448 TSval=479339570 TSecr=4116569743 [TCP segment of a reassembled PDU]"
"264","06:06:25.647505","ejp-breeziest-in.cloudapp.net","166.104.142.119","TCP","1514","https(443)  >  38568 [ACK] Seq=1449 Ack=518 Win=263424 Len=1448 TSval=479339570 TSecr=4116569743 [TCP segment of a reassembled PDU]"
"265","06:06:25.647510","ejp-breeziest-in.cloudapp.net","166.104.142.119","TCP","1514","https(443)  >  38568 [ACK] Seq=2897 Ack=518 Win=263424 Len=1448 TSval=479339570 TSecr=4116569743 [TCP segment of a reassembled PDU]"
"266","06:06:25.647513","ejp-breeziest-in.cloudapp.net","166.104.142.119","TCP","1514","https(443)  >  38568 [ACK] Seq=4345 Ack=518 Win=263424 Len=1448 TSval=479339570 TSecr=4116569743 [TCP segment of a reassembled PDU]"
"267","06:06:25.647515","ejp-breeziest-in.cloudapp.net","166.104.142.119","TLSv1.2","1347","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"268","06:06:25.673107","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","66","38568  >  https(443) [ACK] Seq=518 Ack=1449 Win=90624 Len=0 TSval=4116569797 TSecr=479339570"
"269","06:06:25.673283","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","66","38568  >  https(443) [ACK] Seq=518 Ack=2897 Win=93440 Len=0 TSval=4116569797 TSecr=479339570"
"270","06:06:25.673433","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","66","38568  >  https(443) [ACK] Seq=518 Ack=4345 Win=96512 Len=0 TSval=4116569802 TSecr=479339570"
"271","06:06:25.673590","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","66","38568  >  https(443) [ACK] Seq=518 Ack=5793 Win=99328 Len=0 TSval=4116569802 TSecr=479339570"
"272","06:06:25.673618","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","66","38568  >  https(443) [ACK] Seq=518 Ack=7074 Win=102144 Len=0 TSval=4116569802 TSecr=479339570"
"273","06:06:25.681618","166.104.142.119","ejp-breeziest-in.cloudapp.net","TLSv1.2","224","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"274","06:06:25.715309","ejp-breeziest-in.cloudapp.net","166.104.142.119","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"275","06:06:25.720432","166.104.142.119","ejp-breeziest-in.cloudapp.net","TLSv1.2","802","Application Data"
"276","06:06:25.725425","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0x25ba4f CID: 0001000126d0c827286d97b0c7bd "
"277","06:06:25.738983","::","ff02::2","ICMPv6","62","Router Solicitation"
"278","06:06:25.739827","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"279","06:06:25.748684","166.104.142.168","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"280","06:06:25.774892","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"281","06:06:25.790454","ejp-breeziest-in.cloudapp.net","166.104.142.119","TLSv1.2","567","Application Data"
"282","06:06:25.848731","166.104.142.119","ejp-breeziest-in.cloudapp.net","TCP","66","38568  >  https(443) [ACK] Seq=1412 Ack=7626 Win=105216 Len=0 TSval=4116569980 TSecr=479339712"
"283","06:06:25.983416","ASRockIn_64:8d:98","Broadcast","ARP","60","Who has 169.254.255.255? Tell 166.104.142.175"
"284","06:06:26.117891","fdac:ca95:d774:0:c018:799a:a25d:b1c","ff02::1:ff00:1","ICMPv6","86","Neighbor Solicitation for fdac:ca95:d774::1 from 2c:f0:5d:3b:bb:7f"
"285","06:06:26.133638","166.104.142.175","166.104.142.255","UDP","305","54915  >  54915 Len=263"
"286","06:06:26.204358","Cisco_10:f4:ba","Broadcast","ARP","60","Who has 166.104.142.233? Tell 166.104.142.1"
"287","06:06:26.215342","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"288","06:06:26.231980","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"289","06:06:26.268911","166.104.142.14","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"290","06:06:26.270112","EFMNetwo_51:6c:0f","Broadcast","ARP","60","Who has 166.104.142.14? Tell 166.104.142.139"
"291","06:06:26.270200","EFMNetwo_dc:bb:05","Broadcast","ARP","60","Who has 166.104.142.14? Tell 166.104.142.11"
"292","06:06:26.276041","EFMNetwo_9b:26:5d","Broadcast","ARP","60","Who has 166.104.142.14? Tell 166.104.142.169"
"293","06:06:26.392923","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0x8ceda8 CID: 0001000126d0c827286d97b0c7bd "
"294","06:06:26.424009","::","ff02::2","ICMPv6","62","Router Solicitation"
"295","06:06:26.424829","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"296","06:06:26.437451","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"297","06:06:26.440685","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"298","06:06:26.490255","166.104.142.119","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","TLSv1.2","199","Application Data"
"299","06:06:26.493503","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","166.104.142.119","TCP","66","https(443)  >  35156 [ACK] Seq=308 Ack=392 Win=329 Len=0 TSval=3599062239 TSecr=1896014276"
"300","06:06:26.523297","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"301","06:06:26.538690","166.104.142.12","255.255.255.255","GVCP","60","> DISCOVERY_CMD "
"302","06:06:26.560493","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"303","06:06:26.577282","Cisco_5d:5e:02","CDP/VTP/DTP/PAgP/UDLD","DTP","90","Dynamic Trunk Protocol"
"304","06:06:26.748097","166.104.142.168","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"305","06:06:26.756524","166.104.142.70","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"306","06:06:26.762693","166.104.142.12","166.104.142.255","UDP","60","54498  >  gvcp(3956) Len=8"
"307","06:06:26.782263","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","329","Application Data"
"308","06:06:26.819176","SEMAElec_11:87:92","Broadcast","ARP","60","Who has 166.104.142.1? Tell 166.104.142.172"
"309","06:06:26.948781","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0xba694d CID: 0001000126d0c827286d97b0c7bd "
"310","06:06:26.981129","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TCP","66","37390  >  https(443) [ACK] Seq=895 Ack=879 Win=3693 Len=0 TSval=120289 TSecr=66047719"
"311","06:06:26.981413","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TLSv1.2","113","Application Data"
"312","06:06:26.981428","::","ff02::2","ICMPv6","62","Router Solicitation"
"313","06:06:26.982266","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"314","06:06:26.984387","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"315","06:06:26.986028","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","166.104.142.119","TLSv1.2","186","Application Data"
"316","06:06:27.008017","166.104.142.119","ec2-13-124-240-204.ap-northeast-2.compute.amazonaws.com","TCP","66","35156  >  https(443) [ACK] Seq=392 Ack=428 Win=1372 Len=0 TSval=1896014796 TSecr=3599062362"
"317","06:06:27.026739","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"318","06:06:27.027133","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  37390 [ACK] Seq=879 Ack=942 Win=42 Len=0 TSval=66047964 TSecr=120289"
"319","06:06:27.108721","fdac:ca95:d774:0:c018:799a:a25d:b1c","ff02::1:ff00:1","ICMPv6","86","Neighbor Solicitation for fdac:ca95:d774::1 from 2c:f0:5d:3b:bb:7f"
"320","06:06:27.134030","166.104.142.175","166.104.142.255","UDP","305","54915  >  54915 Len=263"
"321","06:06:27.198770","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0x7800d9 CID: 0001000126d0c827286d97b0c7bd "
"322","06:06:27.218575","::","ff02::2","ICMPv6","62","Router Solicitation"
"323","06:06:27.219393","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"324","06:06:27.232661","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"325","06:06:27.269604","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"326","06:06:27.301728","Netgear_99:86:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:12:a9:c4:e5:20  Cost = 20008  Port = 0x800f"
"327","06:06:27.393605","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"328","06:06:27.503310","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"329","06:06:27.552083","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TLSv1.2","470","Application Data"
"330","06:06:27.555340","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TCP","66","https(443)  >  37390 [ACK] Seq=879 Ack=1346 Win=42 Len=0 TSval=66048492 TSecr=120350"
"331","06:06:27.555811","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","166.104.142.150","TLSv1.2","113","Application Data"
"332","06:06:27.629596","166.104.142.150","ec2-52-79-100-210.ap-northeast-2.compute.amazonaws.com","TCP","66","37390  >  https(443) [ACK] Seq=1346 Ack=926 Win=3693 Len=0 TSval=120357 TSecr=66048493"
"333","06:06:27.661396","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0x98e812 CID: 0001000126d0c827286d97b0c7bd "
"334","06:06:27.676923","::","ff02::2","ICMPv6","62","Router Solicitation"
"335","06:06:27.677727","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"336","06:06:27.705334","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"337","06:06:27.766623","166.104.142.70","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"338","06:06:27.797612","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"339","06:06:27.825336","fe80::dc34:6dc1:b13d:cc7c","ff02::c","SSDP","208","M-SEARCH * HTTP/1.1 "
"340","06:06:27.893240","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0xf9697a CID: 0001000126d0c827286d97b0c7bd "
"341","06:06:27.908430","::","ff02::2","ICMPv6","62","Router Solicitation"
"342","06:06:27.909238","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"343","06:06:27.931274","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"344","06:06:27.992907","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"345","06:06:28.002595","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"346","06:06:28.010703","166.104.142.12","255.255.255.255","GVCP","60","> DISCOVERY_CMD "
"347","06:06:28.104294","ec2-54-229-251-184.eu-west-1.compute.amazonaws.com","166.104.142.119","TLSv1.2","97","Encrypted Alert"
"348","06:06:28.136307","ASRockIn_64:8d:98","Broadcast","ARP","60","Who has 169.254.255.255? Tell 166.104.142.175"
"349","06:06:28.136362","166.104.142.175","166.104.142.255","UDP","305","54915  >  54915 Len=263"
"350","06:06:28.178720","166.104.142.119","ec2-54-229-251-184.eu-west-1.compute.amazonaws.com","TCP","66","41612  >  https(443) [ACK] Seq=1 Ack=32 Win=411 Len=0 TSval=1214646780 TSecr=3895598321"
"351","06:06:28.234771","166.104.142.12","166.104.142.255","UDP","60","50320  >  gvcp(3956) Len=8"
"352","06:06:28.424624","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"353","06:06:28.772390","166.104.142.70","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"354","06:06:28.872867","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0x48a95f CID: 0001000126d0c827286d97b0c7bd "
"355","06:06:28.889218","::","ff02::2","ICMPv6","62","Router Solicitation"
"356","06:06:28.890140","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"357","06:06:28.905576","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"358","06:06:28.913440","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"359","06:06:28.983944","ASRockIn_64:8d:98","Broadcast","ARP","60","Who has 169.254.255.255? Tell 166.104.142.175"
"360","06:06:28.988899","Raspberr_cf:38:9c","Cisco_10:f4:ba","ARP","42","Who has 166.104.142.1? Tell 166.104.142.203"
"361","06:06:28.989407","Cisco_10:f4:ba","Raspberr_cf:38:9c","ARP","60","166.104.142.1 is at 00:2f:5c:10:f4:ba"
"362","06:06:29.024820","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"363","06:06:29.028405","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"364","06:06:29.080421","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"365","06:06:29.107421","ec2-54-229-251-184.eu-west-1.compute.amazonaws.com","166.104.142.119","TLSv1.2","97","Encrypted Alert"
"366","06:06:29.133202","166.104.142.175","166.104.142.255","UDP","305","54915  >  54915 Len=263"
"367","06:06:29.206977","166.104.142.119","ec2-54-229-251-184.eu-west-1.compute.amazonaws.com","TCP","66","41614  >  https(443) [ACK] Seq=1 Ack=32 Win=411 Len=0 TSval=1214647803 TSecr=3895599324"
"368","06:06:29.231090","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0xc24b76 CID: 0001000126d0c827286d97b0c7bd "
"369","06:06:29.267261","::","ff02::2","ICMPv6","62","Router Solicitation"
"370","06:06:29.268072","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"371","06:06:29.269852","166.104.142.14","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"372","06:06:29.271317","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"373","06:06:29.280261","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"374","06:06:29.302029","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"375","06:06:29.316524","Netgear_99:86:0a","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/00:12:a9:c4:e5:20  Cost = 20008  Port = 0x800f"
"376","06:06:29.482700","166.104.142.12","255.255.255.255","GVCP","60","> DISCOVERY_CMD "
"377","06:06:29.509277","fe80::6249:7e54:b0df:9bd3","ff02::16","ICMPv6","330","Multicast Listener Report Message v2"
"378","06:06:29.690079","fe80::2a6d:97ff:feb0:c7bd","ff02::1:2","DHCPv6","112","Solicit XID: 0xdfbbff CID: 0001000126d0c827286d97b0c7bd "
"379","06:06:29.704993","::","ff02::2","ICMPv6","62","Router Solicitation"
"380","06:06:29.705913","fe80::ba27:ebff:fecf:389c","ff02::1","ICMPv6","118","Router Advertisement from b8:27:eb:cf:38:9c"
"381","06:06:29.706725","166.104.142.12","166.104.142.255","UDP","60","42841  >  gvcp(3956) Len=8"
"382","06:06:29.723004","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"383","06:06:29.787960","166.104.142.70","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"384","06:06:29.850473","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"385","06:06:29.883140","fe80::2a6d:97ff:feb0:c7bd","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"386","06:06:29.983288","ASRockIn_64:8d:98","Broadcast","ARP","60","Who has 169.254.255.255? Tell 166.104.142.175"
"387","06:06:30.134548","166.104.142.175","166.104.142.255","UDP","305","54915  >  54915 Len=263"
"388","06:06:30.273811","166.104.142.203","dns.google","DNS","79","Standard query 0x1b89 A api.smartthings.com"
"389","06:06:30.274089","166.104.142.203","dns.google","DNS","79","Standard query 0xd3c5 AAAA api.smartthings.com"
"390","06:06:30.313117","dns.google","166.104.142.203","DNS","161","Standard query response 0xd3c5 AAAA api.smartthings.com SOA ns-1275.awsdns-31.org"
